source_file,Case_ID,Prompt_ID,Task_Type,Fold,y_true,template,permutation,M4_pred,M4_code,M4_code_scores,M4_score_margin
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0597,SG_020,source_grounded_generation,3,1,P2,perm_213,2,A,"{""A"": -0.005759311839938164, ""B"": -6.193259239196777, ""C"": -5.599509239196777}",5.59375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0598,SG_020,source_grounded_generation,3,3,P2,perm_213,3,C,"{""A"": -12.281293869018555, ""B"": -10.156293869018555, ""C"": -4.351044481154531e-05}",10.15625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0599,SG_020,source_grounded_generation,3,3,P2,perm_213,2,A,"{""A"": -0.23141281306743622, ""B"": -2.075162887573242, ""C"": -2.512662887573242}",1.8437501192092896
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0600,SG_020,source_grounded_generation,3,1,P2,perm_213,2,A,"{""A"": -0.00015376816736534238, ""B"": -9.093903541564941, ""C"": -10.093903541564941}",9.09375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0601,CT_001,multi_entity_context_tracking,2,2,P2,perm_213,2,A,"{""A"": -3.7788631743751466e-05, ""B"": -10.375038146972656, ""C"": -11.937538146972656}",10.375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0602,CT_001,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.005581153091043234, ""B"": -6.693081378936768, ""C"": -5.443081378936768}",5.4375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0603,CT_001,multi_entity_context_tracking,2,2,P2,perm_213,2,A,"{""A"": -0.08638648688793182, ""B"": -2.4926364421844482, ""C"": -9.586386680603027}",2.40625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0604,CT_001,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.03505585342645645, ""B"": -4.285055637359619, ""C"": -3.8788058757781982}",3.84375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0605,CT_001,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.000623032043222338, ""B"": -7.4068732261657715, ""C"": -11.063122749328613}",7.40625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0608,CT_002,multi_entity_context_tracking,4,2,P2,perm_213,2,A,"{""A"": -0.1568668633699417, ""B"": -1.9381169080734253, ""C"": -6.719367027282715}",1.78125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0609,CT_002,multi_entity_context_tracking,4,2,P2,perm_213,2,A,"{""A"": -0.0017151420470327139, ""B"": -7.126715183258057, ""C"": -7.001715183258057}",7.0
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0610,CT_002,multi_entity_context_tracking,4,3,P2,perm_213,2,A,"{""A"": -0.04488333314657211, ""B"": -5.4198832511901855, ""C"": -3.2323832511901855}",3.1875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0611,CT_002,multi_entity_context_tracking,4,2,P2,perm_213,2,A,"{""A"": -0.09174969792366028, ""B"": -2.435499668121338, ""C"": -9.091750144958496}",2.34375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0613,CT_003,multi_entity_context_tracking,1,2,P2,perm_213,2,A,"{""A"": -0.011158916167914867, ""B"": -4.5111589431762695, ""C"": -9.10490894317627}",4.5
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0614,CT_003,multi_entity_context_tracking,1,2,P2,perm_213,2,A,"{""A"": -0.02808910608291626, ""B"": -3.5905890464782715, ""C"": -9.05933952331543}",3.5625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0616,CT_003,multi_entity_context_tracking,1,3,P2,perm_213,3,C,"{""A"": -6.470577716827393, ""B"": -8.189327239990234, ""C"": -0.0018275955226272345}",6.46875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0617,CT_003,multi_entity_context_tracking,1,3,P2,perm_213,2,A,"{""A"": -0.08139850199222565, ""B"": -9.175148963928223, ""C"": -2.5501484870910645}",2.46875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0619,CT_004,multi_entity_context_tracking,2,2,P2,perm_213,2,A,"{""A"": -9.536738616588991e-07, ""B"": -14.156250953674316, ""C"": -15.406250953674316}",14.15625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0620,CT_004,multi_entity_context_tracking,2,2,P2,perm_213,2,A,"{""A"": -0.010160391218960285, ""B"": -4.666410446166992, ""C"": -7.260160446166992}",4.65625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0621,CT_004,multi_entity_context_tracking,2,3,P2,perm_213,1,B,"{""A"": -2.81185245513916, ""B"": -0.6243524551391602, ""C"": -0.9056024551391602}",0.28125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0622,CT_004,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.0323123037815094, ""B"": -4.126062393188477, ""C"": -4.157312393188477}",4.09375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0623,CT_004,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.08276920765638351, ""B"": -2.5515191555023193, ""C"": -6.520269393920898}",2.46875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0626,CT_005,multi_entity_context_tracking,3,2,P2,perm_213,2,A,"{""A"": -0.0016105312388390303, ""B"": -6.43911075592041, ""C"": -11.37661075592041}",6.4375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0627,CT_005,multi_entity_context_tracking,3,2,P2,perm_213,2,A,"{""A"": -0.10327097773551941, ""B"": -2.322021007537842, ""C"": -10.072020530700684}",2.21875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0628,CT_005,multi_entity_context_tracking,3,3,P2,perm_213,2,A,"{""A"": -0.027762193232774734, ""B"": -5.027762413024902, ""C"": -3.8715121746063232}",3.84375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0629,CT_005,multi_entity_context_tracking,3,3,P2,perm_213,2,A,"{""A"": -0.33985695242881775, ""B"": -1.2461069822311401, ""C"": -7.58985710144043}",0.90625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0632,CT_006,multi_entity_context_tracking,3,2,P2,perm_213,2,A,"{""A"": -0.04320657625794411, ""B"": -3.1682066917419434, ""C"": -8.480706214904785}",3.125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0634,CT_006,multi_entity_context_tracking,3,3,P2,perm_213,1,B,"{""A"": -1.8513836860656738, ""B"": -0.788883626461029, ""C"": -0.945133626461029}",0.15625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0635,CT_006,multi_entity_context_tracking,3,3,P2,perm_213,1,B,"{""A"": -1.5886880159378052, ""B"": -0.24493801593780518, ""C"": -4.338687896728516}",1.34375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0638,CT_007,multi_entity_context_tracking,4,2,P2,perm_213,2,A,"{""A"": -0.00042882305569946766, ""B"": -8.562929153442383, ""C"": -8.344179153442383}",8.34375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0640,CT_007,multi_entity_context_tracking,4,3,P2,perm_213,2,A,"{""A"": -0.03306581825017929, ""B"": -5.4705657958984375, ""C"": -3.5643157958984375}",3.53125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0641,CT_007,multi_entity_context_tracking,4,3,P2,perm_213,2,A,"{""A"": -0.00320979836396873, ""B"": -6.534459590911865, ""C"": -6.346959590911865}",6.34375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0644,CT_008,multi_entity_context_tracking,0,2,P2,perm_213,2,A,"{""A"": -0.15602734684944153, ""B"": -1.9372773170471191, ""C"": -7.906027317047119}",1.78125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0645,CT_008,multi_entity_context_tracking,0,3,P2,perm_213,1,B,"{""A"": -1.1158535480499268, ""B"": -0.39710354804992676, ""C"": -9.209603309631348}",0.71875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0646,CT_008,multi_entity_context_tracking,0,3,P2,perm_213,3,C,"{""A"": -0.7865316867828369, ""B"": -4.411531448364258, ""C"": -0.6302816867828369}",0.15625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0647,CT_008,multi_entity_context_tracking,0,3,P2,perm_213,2,A,"{""A"": -0.08281596004962921, ""B"": -2.5515658855438232, ""C"": -6.489066123962402}",2.46875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0649,CT_009,multi_entity_context_tracking,1,1,P2,perm_213,2,A,"{""A"": -0.009760159067809582, ""B"": -4.85351037979126, ""C"": -6.25976037979126}",4.84375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0652,CT_009,multi_entity_context_tracking,1,3,P2,perm_213,2,A,"{""A"": -0.007402254734188318, ""B"": -5.069902420043945, ""C"": -6.819902420043945}",5.0625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0653,CT_009,multi_entity_context_tracking,1,2,P2,perm_213,3,C,"{""A"": -1.5237398147583008, ""B"": -3.836239814758301, ""C"": -0.2737397849559784}",1.25
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0656,CT_010,multi_entity_context_tracking,2,2,P2,perm_213,2,A,"{""A"": -1.8000440832111053e-05, ""B"": -10.937518119812012, ""C"": -15.281268119812012}",10.9375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0658,CT_010,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.0031811606604605913, ""B"": -6.846930980682373, ""C"": -6.159430980682373}",6.15625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0659,CT_010,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.003319826442748308, ""B"": -5.81581974029541, ""C"": -8.00331974029541}",5.8125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0660,CT_010,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.004215640481561422, ""B"": -5.597965717315674, ""C"": -7.597965717315674}",5.59375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0661,CT_011,multi_entity_context_tracking,4,2,P2,perm_213,2,A,"{""A"": -0.0001599660754436627, ""B"": -8.750160217285156, ""C"": -13.375160217285156}",8.75
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0662,CT_011,multi_entity_context_tracking,4,3,P2,perm_213,2,A,"{""A"": -0.011832410469651222, ""B"": -4.449332237243652, ""C"": -9.480582237243652}",4.4375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0663,CT_011,multi_entity_context_tracking,4,2,P2,perm_213,2,A,"{""A"": -0.10592173784971237, ""B"": -2.324671745300293, ""C"": -5.918421745300293}",2.21875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0664,CT_011,multi_entity_context_tracking,4,3,P2,perm_213,2,A,"{""A"": -0.004724885802716017, ""B"": -5.785974979400635, ""C"": -6.410974979400635}",5.78125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0665,CT_011,multi_entity_context_tracking,4,3,P2,perm_213,1,B,"{""A"": -0.7584226727485657, ""B"": -0.6334226727485657, ""C"": -7.1021728515625}",0.125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0666,CT_011,multi_entity_context_tracking,4,2,P2,perm_213,2,A,"{""A"": -0.00012230125139467418, ""B"": -9.6563720703125, ""C"": -9.7501220703125}",9.65625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0668,CT_012,multi_entity_context_tracking,3,2,P2,perm_213,2,A,"{""A"": -0.00032228996860794723, ""B"": -8.156572341918945, ""C"": -10.250322341918945}",8.15625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0669,CT_012,multi_entity_context_tracking,3,1,P2,perm_213,2,A,"{""A"": -0.0004931663861498237, ""B"": -7.625493049621582, ""C"": -12.156743049621582}",7.625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0670,CT_012,multi_entity_context_tracking,3,3,P2,perm_213,2,A,"{""A"": -0.00046266341814771295, ""B"": -8.969212532043457, ""C"": -8.000462532043457}",8.0
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0671,CT_012,multi_entity_context_tracking,3,3,P2,perm_213,2,A,"{""A"": -0.007628121413290501, ""B"": -4.882627964019775, ""C"": -10.726378440856934}",4.875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0673,CT_013,multi_entity_context_tracking,2,1,P2,perm_213,2,A,"{""A"": -0.34871286153793335, ""B"": -1.2237129211425781, ""C"": -8.223712921142578}",0.8750000596046448
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0674,CT_013,multi_entity_context_tracking,2,2,P2,perm_213,2,A,"{""A"": -0.00014911970356479287, ""B"": -8.81264877319336, ""C"": -15.28139877319336}",8.8125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0675,CT_013,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.28348153829574585, ""B"": -1.5022315979003906, ""C"": -3.7209815979003906}",1.21875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0676,CT_013,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.0026824227534234524, ""B"": -6.783932209014893, ""C"": -6.471432209014893}",6.46875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0677,CT_013,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.11991149187088013, ""B"": -2.1824114322662354, ""C"": -8.369911193847656}",2.0625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0678,CT_013,multi_entity_context_tracking,2,3,P2,perm_213,2,A,"{""A"": -0.003010267624631524, ""B"": -6.003010272979736, ""C"": -7.534260272979736}",6.0
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0680,CT_014,multi_entity_context_tracking,0,2,P2,perm_213,2,A,"{""A"": -0.473177969455719, ""B"": -1.0356779098510742, ""C"": -3.816927909851074}",0.5624999403953552
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0681,CT_014,multi_entity_context_tracking,0,2,P2,perm_213,2,A,"{""A"": -0.2319757044315338, ""B"": -1.5757256746292114, ""C"": -8.638225555419922}",1.34375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0682,CT_014,multi_entity_context_tracking,0,3,P2,perm_213,2,A,"{""A"": -0.9143579602241516, ""B"": -1.1018579006195068, ""C"": -1.3206079006195068}",0.18749994039535522
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0683,CT_014,multi_entity_context_tracking,0,3,P2,perm_213,2,A,"{""A"": -0.3183310329914093, ""B"": -1.318331003189087, ""C"": -5.287081241607666}",1.0
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0686,CT_015,multi_entity_context_tracking,0,3,P2,perm_213,3,C,"{""A"": -2.004279851913452, ""B"": -2.410529851913452, ""C"": -0.25427988171577454}",1.75
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0687,CT_015,multi_entity_context_tracking,0,2,P2,perm_213,2,A,"{""A"": -0.4837813377380371, ""B"": -0.9837813377380371, ""C"": -4.640031337738037}",0.5
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0688,CT_015,multi_entity_context_tracking,0,3,P2,perm_213,2,A,"{""A"": -0.15634070336818695, ""B"": -2.4688405990600586, ""C"": -2.8125905990600586}",2.3125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0689,CT_015,multi_entity_context_tracking,0,3,P2,perm_213,1,B,"{""A"": -4.270212650299072, ""B"": -0.6764628291130066, ""C"": -0.7389628291130066}",0.0625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0692,CT_016,multi_entity_context_tracking,1,2,P2,perm_213,2,A,"{""A"": -6.210611172718927e-05, ""B"": -9.687561988830566, ""C"": -17.406312942504883}",9.6875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0693,CT_016,multi_entity_context_tracking,1,2,P2,perm_213,2,A,"{""A"": -2.8609820219571702e-05, ""B"": -10.468778610229492, ""C"": -15.437528610229492}",10.46875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0694,CT_016,multi_entity_context_tracking,1,3,P2,perm_213,2,A,"{""A"": -8.34461570775602e-06, ""B"": -12.156258583068848, ""C"": -12.687508583068848}",12.15625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0695,CT_016,multi_entity_context_tracking,1,3,P2,perm_213,2,A,"{""A"": -0.06016877293586731, ""B"": -2.841418743133545, ""C"": -9.872669219970703}",2.78125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0698,CT_017,multi_entity_context_tracking,4,2,P2,perm_213,2,A,"{""A"": -0.0005511910421773791, ""B"": -7.531801223754883, ""C"": -11.094301223754883}",7.53125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0700,CT_017,multi_entity_context_tracking,4,3,P2,perm_213,2,A,"{""A"": -0.002786683849990368, ""B"": -9.596536636352539, ""C"": -5.909036636352539}",5.90625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0701,CT_017,multi_entity_context_tracking,4,1,P2,perm_213,2,A,"{""A"": -0.3799310028553009, ""B"": -1.1611809730529785, ""C"": -5.8174309730529785}",0.78125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0706,CT_018,multi_entity_context_tracking,3,3,P2,perm_213,2,A,"{""A"": -0.35778987407684326, ""B"": -1.2015398740768433, ""C"": -9.920289993286133}",0.84375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0707,CT_018,multi_entity_context_tracking,3,3,P2,perm_213,1,B,"{""A"": -2.0448782444000244, ""B"": -0.13862816989421844, ""C"": -9.857378005981445}",1.9062501192092896
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0710,CT_019,multi_entity_context_tracking,1,2,P2,perm_213,2,A,"{""A"": -2.5152843591058627e-05, ""B"": -10.625024795532227, ""C"": -14.062524795532227}",10.625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0712,CT_019,multi_entity_context_tracking,1,3,P2,perm_213,2,A,"{""A"": -0.11280924826860428, ""B"": -3.081559181213379, ""C"": -2.800309181213379}",2.6875
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0713,CT_019,multi_entity_context_tracking,1,2,P2,perm_213,2,A,"{""A"": -0.001899820752441883, ""B"": -7.720649719238281, ""C"": -6.533149719238281}",6.53125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0715,CT_020,multi_entity_context_tracking,0,1,P2,perm_213,2,A,"{""A"": -0.005318183917552233, ""B"": -5.2553181648254395, ""C"": -9.380318641662598}",5.25
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0716,CT_020,multi_entity_context_tracking,0,3,P2,perm_213,2,A,"{""A"": -0.4272640645503998, ""B"": -4.677264213562012, ""C"": -1.0835140943527222}",0.65625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0717,CT_020,multi_entity_context_tracking,0,2,P2,perm_213,2,A,"{""A"": -0.25485774874687195, ""B"": -1.5361077785491943, ""C"": -4.629857540130615}",1.28125
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0718,CT_020,multi_entity_context_tracking,0,3,P2,perm_213,2,A,"{""A"": -0.059094544500112534, ""B"": -4.902844429016113, ""C"": -2.9965944290161133}",2.9375
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0719,CT_020,multi_entity_context_tracking,0,3,P2,perm_213,2,A,"{""A"": -0.5557543039321899, ""B"": -0.9620043039321899, ""C"": -3.1182541847229004}",0.40625
OOF_M4_SENS_T4_P2_perm_213.csv,CASE_0720,CT_020,multi_entity_context_tracking,0,2,P2,perm_213,2,A,"{""A"": -0.2126532346010208, ""B"": -1.7126532793045044, ""C"": -4.493903160095215}",1.5
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0002,SUM_001,summarisation,3,2,P2,cycle_231,2,A,"{""A"": -0.09301148355007172, ""B"": -2.7180113792419434, ""C"": -3.7805113792419434}",2.625
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0004,SUM_001,summarisation,3,3,P2,cycle_231,3,B,"{""A"": -3.1745054721832275, ""B"": -0.08075554668903351, ""C"": -3.3307554721832275}",3.09375
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0005,SUM_001,summarisation,3,3,P2,cycle_231,3,B,"{""A"": -7.657552242279053, ""B"": -0.0013024666113778949, ""C"": -7.095052242279053}",7.09375
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0006,SUM_001,summarisation,3,1,P2,cycle_231,2,A,"{""A"": -0.009760159067809582, ""B"": -4.85351037979126, ""C"": -6.25976037979126}",4.84375
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0007,SUM_002,summarisation,4,1,P2,cycle_231,2,A,"{""A"": -0.00031573555315844715, ""B"": -8.06281566619873, ""C"": -14.37531566619873}",8.0625
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0008,SUM_002,summarisation,4,2,P2,cycle_231,3,B,"{""A"": -2.266094446182251, ""B"": -0.10984448343515396, ""C"": -8.078594207763672}",2.15625
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0010,SUM_002,summarisation,4,3,P2,cycle_231,3,B,"{""A"": -4.1662421226501465, ""B"": -0.22874203324317932, ""C"": -1.666242003440857}",1.4375
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0011,SUM_002,summarisation,4,3,P2,cycle_231,3,B,"{""A"": -4.697135925292969, ""B"": -0.009636078961193562, ""C"": -7.665885925292969}",4.6875
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0014,SUM_003,summarisation,1,2,P2,cycle_231,2,A,"{""A"": -0.005195923615247011, ""B"": -9.005195617675781, ""C"": -5.2864460945129395}",5.28125
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0016,SUM_003,summarisation,1,3,P2,cycle_231,3,B,"{""A"": -7.460079193115234, ""B"": -0.39757925271987915, ""C"": -1.1163291931152344}",0.7187499403953552
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0017,SUM_003,summarisation,1,3,P2,cycle_231,3,B,"{""A"": -0.8624786138534546, ""B"": -0.5499786138534546, ""C"": -6.987478733062744}",0.3125
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0020,SUM_004,summarisation,2,2,P2,cycle_231,3,B,"{""A"": -1.0855505466461182, ""B"": -0.8980506062507629, ""C"": -1.3668005466461182}",0.18749994039535522
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0022,SUM_004,summarisation,2,3,P2,cycle_231,2,A,"{""A"": -0.4444630742073059, ""B"": -5.35071325302124, ""C"": -1.0382130146026611}",0.5937499403953552
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0023,SUM_004,summarisation,2,3,P2,cycle_231,3,B,"{""A"": -3.7432992458343506, ""B"": -0.024549296125769615, ""C"": -7.46204948425293}",3.71875
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0026,SUM_005,summarisation,4,2,P2,cycle_231,2,A,"{""A"": -0.1138494536280632, ""B"": -4.301349639892578, ""C"": -2.363849401473999}",2.25
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0028,SUM_005,summarisation,4,3,P2,cycle_231,2,A,"{""A"": -0.12707661092281342, ""B"": -8.814576148986816, ""C"": -2.1270766258239746}",2.0
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0029,SUM_005,summarisation,4,3,P2,cycle_231,3,B,"{""A"": -12.343801498413086, ""B"": -5.125868119648658e-05, ""C"": -9.968801498413086}",9.96875
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0030,SUM_005,summarisation,4,1,P2,cycle_231,2,A,"{""A"": -4.768370445162873e-07, ""B"": -14.8125, ""C"": -15.65625}",14.8125
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0031,SUM_006,summarisation,3,1,P2,cycle_231,2,A,"{""A"": -5.9126061387360096e-05, ""B"": -10.187559127807617, ""C"": -10.750059127807617}",10.1875
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0032,SUM_006,summarisation,3,2,P2,cycle_231,2,A,"{""A"": -0.004918381106108427, ""B"": -13.817418098449707, ""C"": -5.317418575286865}",5.3125
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0034,SUM_006,summarisation,3,3,P2,cycle_231,1,C,"{""A"": -7.0947113037109375, ""B"": -8.938461303710938, ""C"": -0.0009611992281861603}",7.09375
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0035,SUM_006,summarisation,3,2,P2,cycle_231,3,B,"{""A"": -1.9300620555877686, ""B"": -0.18006202578544617, ""C"": -3.9300620555877686}",1.75
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0037,SUM_007,summarisation,1,2,P2,cycle_231,3,B,"{""A"": -2.214761734008789, ""B"": -0.12101183086633682, ""C"": -5.339761734008789}",2.09375
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0038,SUM_007,summarisation,1,2,P2,cycle_231,3,B,"{""A"": -4.2242326736450195, ""B"": -0.067982517182827, ""C"": -2.9742324352264404}",2.90625
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0039,SUM_007,summarisation,1,2,P2,cycle_231,2,A,"{""A"": -0.23729681968688965, ""B"": -1.5810468196868896, ""C"": -5.206047058105469}",1.34375
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0040,SUM_007,summarisation,1,3,P2,cycle_231,1,C,"{""A"": -2.067686080932617, ""B"": -2.098936080932617, ""C"": -0.2864360511302948}",1.78125
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0041,SUM_007,summarisation,1,3,P2,cycle_231,3,B,"{""A"": -8.687732696533203, ""B"": -0.00023266946664080024, ""C"": -9.656482696533203}",8.6875
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0043,SUM_008,summarisation,2,1,P2,cycle_231,2,A,"{""A"": -3.957670196541585e-05, ""B"": -10.156289100646973, ""C"": -14.187539100646973}",10.15625
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0044,SUM_008,summarisation,2,2,P2,cycle_231,2,A,"{""A"": -0.1406446099281311, ""B"": -2.0781445503234863, ""C"": -5.109394550323486}",1.9375
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0046,SUM_008,summarisation,2,3,P2,cycle_231,2,A,"{""A"": -0.6230224370956421, ""B"": -0.7792724370956421, ""C"": -5.310522556304932}",0.15625
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0047,SUM_008,summarisation,2,3,P2,cycle_231,3,B,"{""A"": -12.68751049041748, ""B"": -1.0490362910786644e-05, ""C"": -11.81251049041748}",11.8125
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0048,SUM_008,summarisation,2,1,P2,cycle_231,2,A,"{""A"": -0.001328777172602713, ""B"": -6.626328945159912, ""C"": -12.782578468322754}",6.625
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0050,SUM_009,summarisation,0,2,P2,cycle_231,2,A,"{""A"": -0.6180968880653381, ""B"": -10.555597305297852, ""C"": -0.7743468880653381}",0.15625
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0051,SUM_009,summarisation,0,1,P2,cycle_231,2,A,"{""A"": -0.007524245418608189, ""B"": -4.945024013519287, ""C"": -7.882524013519287}",4.9375
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0052,SUM_009,summarisation,0,3,P2,cycle_231,1,C,"{""A"": -3.886484146118164, ""B"": -1.136484146118164, ""C"": -0.41773420572280884}",0.7187499403953552
OOF_M4_SENS_T4_P2_cycle_231.csv,CASE_0053,SUM_009,summarisation,0,3,P2,cycle_231,3,B,"{""A"": -13.812503814697266, ""B"": -3.4570634852570947e-06, ""C"": -12.906253814697266}",12.90625
